primary_label,secondary_labels,filepath,target,secondary_targets,cv,fold
grnsan,[],data/train_audio/grnsan/XC838914.ogg,71,[],True,3
grnsan,[],data/train_audio/grnsan/XC839780.ogg,71,[],True,1
grnsan,[],data/train_audio/grnsan/XC840041.ogg,71,[],True,2
grnsan,[],data/train_audio/grnsan/XC840042.ogg,71,[],True,1
grnsan,[],data/train_audio/grnsan/XC840053.ogg,71,[],True,2
grnsan,[],data/train_audio/grnsan/XC840089.ogg,71,[],True,0
grnsan,[],data/train_audio/grnsan/XC840641.ogg,71,[],True,0
grnsan,[],data/train_audio/grnsan/XC842850.ogg,71,[],True,1
grnsan,[],data/train_audio/grnsan/XC843767.ogg,71,[],True,0
grnsan,[],data/train_audio/grnsan/XC844186.ogg,71,[],True,3
grnsan,[],data/train_audio/grnsan/XC844528.ogg,71,[],True,3
grnsan,[],data/train_audio/grnsan/XC845322.ogg,71,[],True,0
grnsan,[],data/train_audio/grnsan/XC845842.ogg,71,[],True,4
grnsan,[],data/train_audio/grnsan/XC854517.ogg,71,[],True,3
grnsan,[],data/train_audio/grnsan/XC857940.ogg,71,[],True,0
grnsan,[],data/train_audio/grnsan/XC859058.ogg,71,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC135001.ogg,72,[],True,1
grnwar1,['grnwar1'],data/train_audio/grnwar1/XC135003.ogg,72,[72],True,2
grnwar1,[],data/train_audio/grnwar1/XC135004.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC135006.ogg,72,[],True,2
grnwar1,['grnwar1'],data/train_audio/grnwar1/XC135009.ogg,72,[72],True,3
grnwar1,['grnwar1'],data/train_audio/grnwar1/XC135011.ogg,72,[72],True,1
grnwar1,[],data/train_audio/grnwar1/XC141516.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC141517.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC157471.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC157973.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC163310.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC163912.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC163913.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC163915.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC163916.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC164017.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC193342.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC193343.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC193345.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC193362.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC193500.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC193501.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC193502.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC197744.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC197889.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC199348.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC207635.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC207636.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC207728.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC207762.ogg,72,[],True,0
grnwar1,['houcro1'],data/train_audio/grnwar1/XC208286.ogg,72,[81],True,1
grnwar1,"['brakit1', 'houcro1']",data/train_audio/grnwar1/XC208287.ogg,72,"[22, 81]",True,0
grnwar1,[],data/train_audio/grnwar1/XC208290.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC208785.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC208995.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC208996.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC208997.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC208998.ogg,72,[],True,2
grnwar1,['asbfly'],data/train_audio/grnwar1/XC209557.ogg,72,[0],True,4
grnwar1,[],data/train_audio/grnwar1/XC209558.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC266924.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC275701.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC293373.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC296447.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC296448.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC299234.ogg,72,[],True,3
grnwar1,['grnwar1'],data/train_audio/grnwar1/XC299236.ogg,72,[72],True,4
grnwar1,[],data/train_audio/grnwar1/XC303680.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC306465.ogg,72,[],True,1
grnwar1,"['eucdov', 'pursun4']",data/train_audio/grnwar1/XC317644.ogg,72,"[55, 134]",True,1
grnwar1,[],data/train_audio/grnwar1/XC343018.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC346185.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC346211.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC347398.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC347399.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC360499.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC387651.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC394614.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC405274.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC441657.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC453347.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC453487.ogg,72,[],True,3
grnwar1,['labcro1'],data/train_audio/grnwar1/XC457181.ogg,72,[100],True,1
grnwar1,[],data/train_audio/grnwar1/XC464130.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC472261.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC472265.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC472266.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC472273.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC472276.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC480532.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC480533.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC482447.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC482685.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC482688.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC482832.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC482856.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC482955.ogg,72,[],True,2
grnwar1,['comros'],data/train_audio/grnwar1/XC482956.ogg,72,[43],True,3
grnwar1,['houcro1'],data/train_audio/grnwar1/XC505336.ogg,72,[81],True,0
grnwar1,['grtdro1'],data/train_audio/grnwar1/XC505763.ogg,72,[73],True,4
grnwar1,['whcbar1'],data/train_audio/grnwar1/XC509566.ogg,72,[173],True,0
grnwar1,['gyhcaf1'],data/train_audio/grnwar1/XC514750.ogg,72,[78],True,1
grnwar1,[],data/train_audio/grnwar1/XC524365.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC537741.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC543151.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC548637.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC561185.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC567044.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC567045.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC567046.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC568009.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC568287.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC569036.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC578227.ogg,72,[],True,1
grnwar1,"['commyn', 'rorpar']",data/train_audio/grnwar1/XC594434.ogg,72,"[41, 143]",True,0
grnwar1,['grewar3'],data/train_audio/grnwar1/XC598919.ogg,72,[70],True,2
grnwar1,[],data/train_audio/grnwar1/XC600356.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC605964.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC639336.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC639552.ogg,72,[],True,2
grnwar1,['emedov2'],data/train_audio/grnwar1/XC639657.ogg,72,[54],True,3
grnwar1,['whtkin2'],data/train_audio/grnwar1/XC639658.ogg,72,[176],True,4
grnwar1,[],data/train_audio/grnwar1/XC646406.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC675699.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC723991.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC724024.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC724025.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC724559.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC724565.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC724567.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC726571.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC727578.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC727580.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC736619.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC736630.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC740621.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC740623.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC740624.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC740637.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC741919.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC741930.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC741931.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC741934.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC741936.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC744294.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC744746.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC745683.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC756595.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC778602.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC778610.ogg,72,[],True,3
grnwar1,[],data/train_audio/grnwar1/XC795529.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC798330.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC804254.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC807159.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC817780.ogg,72,[],True,2
grnwar1,[],data/train_audio/grnwar1/XC817781.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC817799.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC826128.ogg,72,[],True,0
grnwar1,[],data/train_audio/grnwar1/XC832397.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC832411.ogg,72,[],True,1
grnwar1,[],data/train_audio/grnwar1/XC857711.ogg,72,[],True,4
grnwar1,[],data/train_audio/grnwar1/XC858980.ogg,72,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC116552.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC124359.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC124360.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC124717.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC126627.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC126628.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC150635.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC150637.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC150638.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC150639.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC150640.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC150641.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC150642.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC150643.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC150644.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC150645.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC150646.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC150852.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC151065.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC151066.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC151067.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC151242.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC151357.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC151393.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC151394.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC151466.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC151467.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC151468.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC151470.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC152815.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC158464.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC158468.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC158760.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC158762.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC161729.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC162996.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC175837.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC181822.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC184815.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC184816.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC184817.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC190842.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC191929.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC196711.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC196743.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC19686.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC197117.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC197118.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC197119.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC204128.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC205311.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC205312.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC205342.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC208787.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC213914.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC215621.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC240334.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC244338.ogg,73,[],True,3
grtdro1,['indpit1'],data/train_audio/grtdro1/XC256284.ogg,73,[84],True,1
grtdro1,[],data/train_audio/grtdro1/XC263816.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC267365.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC276853.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC282477.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC283303.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC283546.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC284612.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC284775.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC284776.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC295448.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC296428.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC296433.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC296642.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC298846.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC303535.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC303710.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC304311.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC305707.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC306987.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC306989.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC316688.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC317402.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC320570.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC327424.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC329482.ogg,73,[],True,3
grtdro1,['comtai1'],data/train_audio/grtdro1/XC329483.ogg,73,[45],True,1
grtdro1,['comtai1'],data/train_audio/grtdro1/XC329484.ogg,73,[45],True,2
grtdro1,['comtai1'],data/train_audio/grtdro1/XC329485.ogg,73,[45],True,2
grtdro1,[],data/train_audio/grtdro1/XC329517.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC335907.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC336353.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC336355.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC336466.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC336526.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC336527.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC336528.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC336529.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC336530.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC336531.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC336693.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC352037.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC352069.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC357473.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC362690.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC362691.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC362757.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC365424.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC372110.ogg,73,[],True,0
grtdro1,['brnhao1'],data/train_audio/grtdro1/XC372567.ogg,73,[26],True,3
grtdro1,[],data/train_audio/grtdro1/XC372568.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC384442.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC384444.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC393372.ogg,73,[],True,1
grtdro1,['asikoe2'],data/train_audio/grtdro1/XC396411.ogg,73,[4],True,2
grtdro1,[],data/train_audio/grtdro1/XC396817.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC396820.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC397741.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC397773.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC398480.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC398878.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC399214.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC40036.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC401576.ogg,73,[],True,1
grtdro1,['comtai1'],data/train_audio/grtdro1/XC402780.ogg,73,[45],True,0
grtdro1,[],data/train_audio/grtdro1/XC402974.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC402975.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC404417.ogg,73,[],True,3
grtdro1,"['blhori1', 'junbab2']",data/train_audio/grtdro1/XC404419.ogg,73,"[18, 95]",True,3
grtdro1,[],data/train_audio/grtdro1/XC405714.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC413636.ogg,73,[],True,1
grtdro1,['whtkin2'],data/train_audio/grtdro1/XC416384.ogg,73,[176],True,4
grtdro1,[],data/train_audio/grtdro1/XC418170.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC423288.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC424217.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC428613.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC440138.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC440389.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC441223.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC441224.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC450264.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC450268.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC452730.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC461008.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC461223.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC464135.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC464139.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC464140.ogg,73,[],True,0
grtdro1,['blhori1'],data/train_audio/grtdro1/XC466799.ogg,73,[18],True,4
grtdro1,[],data/train_audio/grtdro1/XC469382.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC476256.ogg,73,[],True,3
grtdro1,['pabflo1'],data/train_audio/grtdro1/XC484919.ogg,73,[123],True,2
grtdro1,['pabflo1'],data/train_audio/grtdro1/XC484920.ogg,73,[123],True,1
grtdro1,[],data/train_audio/grtdro1/XC490548.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC490549.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC490550.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC490551.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC504750.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC514748.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC528834.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC528891.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC528892.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC528904.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC537855.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC540082.ogg,73,[],True,0
grtdro1,['bkrfla1'],data/train_audio/grtdro1/XC545304.ogg,73,[12],True,2
grtdro1,['asikoe2'],data/train_audio/grtdro1/XC551678.ogg,73,[4],True,1
grtdro1,[],data/train_audio/grtdro1/XC559426.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC559431.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC559452.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC562529.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC566148.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC572138.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC575145.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC575538.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC575539.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC575540.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC57643.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC576678.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC576679.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC576680.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC576681.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC578796.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC578797.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC578906.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC583368.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC595420.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC595616.ogg,73,[],True,3
grtdro1,[],data/train_audio/grtdro1/XC595617.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC595618.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC595619.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC601419.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC603509.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC603513.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC603524.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC603528.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC603538.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC603872.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC603874.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC606489.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC606821.ogg,73,[],True,0
grtdro1,[],data/train_audio/grtdro1/XC606823.ogg,73,[],True,4
grtdro1,[],data/train_audio/grtdro1/XC607184.ogg,73,[],True,1
grtdro1,[],data/train_audio/grtdro1/XC610298.ogg,73,[],True,2
grtdro1,[],data/train_audio/grtdro1/XC610725.ogg,73,[],True,0
